campaign_id,brand,category,subcategory,sku_id,product_name,campaign_type,start_date,end_date,duration_days,base_price,final_price,discount_rate,stock_quantity,traffic,click_through_rate,conversion_rate,orders,gmv,sell_through_rate,refund_rate,overpriced_flag,weak_listing_flag
CAMP00022,NorthPeak Athletics,Sports & Outdoor,Swimwear,NPA-0063,NorthPeak Athletics SunCore Swimwear,Regular Sale,2025-07-29,2025-08-01,3,1009.0,745.3,0.261,117,346,0.3574,0.065,22,16397.42,0.188,0.0966,False,False
CAMP00022,NorthPeak Athletics,Sports & Outdoor,Quick-Dry Tee,NPA-0025,NorthPeak Athletics CloudSoft Quick-Dry Tee,Regular Sale,2025-07-29,2025-08-01,3,533.0,475.0,0.204,263,59,0.2651,0.0212,1,475.04,0.0038,0.1112,True,False
CAMP00022,NorthPeak Athletics,Sports & Outdoor,Sports Backpack,NPA-0030,NorthPeak Athletics Comfort Fit Sports Backpack,Regular Sale,2025-07-29,2025-08-01,3,901.0,800.1,0.112,133,419,0.3455,0.0541,22,17601.73,0.1654,0.0874,False,False
CAMP00022,NorthPeak Athletics,Sports & Outdoor,Shell Jacket,NPA-0070,NorthPeak Athletics Comfort Fit Shell Jacket,Regular Sale,2025-07-29,2025-08-01,3,351.0,306.1,0.128,316,1053,0.3362,0.0615,64,19593.3,0.2025,0.0902,False,False
CAMP00022,NorthPeak Athletics,Sports & Outdoor,Training Pants,NPA-0008,NorthPeak Athletics New Season Training Pants,Regular Sale,2025-07-29,2025-08-01,3,464.0,459.6,0.116,496,353,0.295,0.0218,7,3217.02,0.0141,0.1233,True,False
CAMP00022,NorthPeak Athletics,Sports & Outdoor,Down Jacket,NPA-0016,NorthPeak Athletics Trail Ready Down Jacket,Regular Sale,2025-07-29,2025-08-01,3,615.0,502.9,0.27,448,81,0.353,0.022,1,502.92,0.0022,0.1249,True,False
CAMP00022,NorthPeak Athletics,Sports & Outdoor,Shell Jacket,NPA-0082,NorthPeak Athletics Breeze Shell Jacket,Regular Sale,2025-07-29,2025-08-01,3,822.0,622.3,0.243,299,904,0.2547,0.0382,34,21158.42,0.1137,0.0984,False,False
CAMP00022,NorthPeak Athletics,Sports & Outdoor,Quick-Dry Tee,NPA-0080,NorthPeak Athletics Durable Quick-Dry Tee,Regular Sale,2025-07-29,2025-08-01,3,724.0,628.1,0.132,390,210,0.1682,0.0366,7,4396.64,0.0179,0.1053,False,True
CAMP00022,NorthPeak Athletics,Sports & Outdoor,Sports Backpack,NPA-0045,NorthPeak Athletics CloudSoft Sports Backpack,Regular Sale,2025-07-29,2025-08-01,3,478.0,419.7,0.216,608,244,0.2723,0.0181,4,1678.75,0.0066,0.0994,True,False
CAMP00022,NorthPeak Athletics,Sports & Outdoor,Hiking Shoes,NPA-0088,NorthPeak Athletics New Season Hiking Shoes,Regular Sale,2025-07-29,2025-08-01,3,873.0,617.0,0.293,462,664,0.2374,0.0335,22,13575.02,0.0476,0.0671,False,False
CAMP00022,NorthPeak Athletics,Sports & Outdoor,Swimwear,NPA-0048,NorthPeak Athletics New Season Swimwear,Regular Sale,2025-07-29,2025-08-01,3,569.0,504.8,0.113,162,99,0.3733,0.0601,5,2524.07,0.0309,0.113,False,False
CAMP00022,NorthPeak Athletics,Sports & Outdoor,Outdoor Sandals,NPA-0037,NorthPeak Athletics Limited Outdoor Sandals,Regular Sale,2025-07-29,2025-08-01,3,1113.0,840.4,0.245,215,150,0.214,0.0422,6,5042.67,0.0279,0.0875,False,False
CAMP00022,NorthPeak Athletics,Sports & Outdoor,Sports Backpack,NPA-0014,NorthPeak Athletics GripPro Sports Backpack,Regular Sale,2025-07-29,2025-08-01,3,865.0,740.1,0.144,374,10,0.3128,0.0596,0,0.0,0.0,0.084,False,False
CAMP00022,NorthPeak Athletics,Sports & Outdoor,Training Shoes,NPA-0062,NorthPeak Athletics Breeze Training Shoes,Regular Sale,2025-07-29,2025-08-01,3,1094.0,777.6,0.289,95,1250,0.2836,0.0447,55,42769.05,0.5789,0.0624,False,False
CAMP00022,NorthPeak Athletics,Sports & Outdoor,Outdoor Sandals,NPA-0083,NorthPeak Athletics SunCore Outdoor Sandals,Regular Sale,2025-07-29,2025-08-01,3,962.0,752.0,0.218,158,1537,0.2777,0.0453,69,51885.88,0.4367,0.0491,False,False
CAMP00022,NorthPeak Athletics,Sports & Outdoor,Hiking Shoes,NPA-0059,NorthPeak Athletics TechFeel Hiking Shoes,Regular Sale,2025-07-29,2025-08-01,3,352.0,248.3,0.295,652,15,0.2505,0.0453,0,0.0,0.0,0.0423,False,False
CAMP00022,NorthPeak Athletics,Sports & Outdoor,Down Jacket,NPA-0044,NorthPeak Athletics Minimal Down Jacket,Regular Sale,2025-07-29,2025-08-01,3,891.0,721.9,0.19,347,10,0.2436,0.043,0,0.0,0.0,0.0717,False,False
CAMP00022,NorthPeak Athletics,Sports & Outdoor,Swimwear,NPA-0033,NorthPeak Athletics Breathable Swimwear,Regular Sale,2025-07-29,2025-08-01,3,1226.0,1073.6,0.124,301,978,0.3249,0.0497,48,51534.56,0.1595,0.0826,False,False
CAMP00023,NorthPeak Athletics,Sports & Outdoor,Hiking Shoes,NPA-0017,NorthPeak Athletics Limited Hiking Shoes,Regular Sale,2025-08-02,2025-08-05,3,903.0,763.9,0.154,247,367,0.3262,0.0598,21,16041.45,0.085,0.0408,False,False
CAMP00023,NorthPeak Athletics,Sports & Outdoor,Sports Backpack,NPA-0068,NorthPeak Athletics New Season Sports Backpack,Regular Sale,2025-08-02,2025-08-05,3,656.0,510.5,0.222,202,1328,0.2821,0.0538,71,36243.78,0.3515,0.097,False,False
CAMP00023,NorthPeak Athletics,Sports & Outdoor,Quick-Dry Tee,NPA-0019,NorthPeak Athletics TechFeel Quick-Dry Tee,Regular Sale,2025-08-02,2025-08-05,3,1007.0,863.9,0.142,294,1032,0.3322,0.0673,69,59608.89,0.2347,0.0667,False,False
CAMP00023,NorthPeak Athletics,Sports & Outdoor,Sports Backpack,NPA-0073,NorthPeak Athletics Breathable Sports Backpack,Regular Sale,2025-08-02,2025-08-05,3,282.0,202.4,0.282,113,555,0.2253,0.0476,26,5262.7,0.2301,0.0692,False,False
CAMP00023,NorthPeak Athletics,Sports & Outdoor,Quick-Dry Tee,NPA-0080,NorthPeak Athletics Durable Quick-Dry Tee,Regular Sale,2025-08-02,2025-08-05,3,724.0,533.1,0.264,185,63,0.1823,0.0512,3,1599.43,0.0162,0.0958,False,True
CAMP00023,NorthPeak Athletics,Sports & Outdoor,Down Jacket,NPA-0021,NorthPeak Athletics AirLite Down Jacket,Regular Sale,2025-08-02,2025-08-05,3,535.0,424.9,0.206,378,882,0.2876,0.048,42,17846.08,0.1111,0.0835,False,False
CAMP00023,NorthPeak Athletics,Sports & Outdoor,Sports Backpack,NPA-0022,NorthPeak Athletics Breeze Sports Backpack,Regular Sale,2025-08-02,2025-08-05,3,967.0,704.2,0.272,433,774,0.1805,0.0361,27,19013.45,0.0624,0.0918,False,True
CAMP00023,NorthPeak Athletics,Sports & Outdoor,Down Jacket,NPA-0055,NorthPeak Athletics CushionFlex Down Jacket,Regular Sale,2025-08-02,2025-08-05,3,238.0,197.2,0.171,287,801,0.3322,0.0493,39,7690.37,0.1359,0.0944,False,False
CAMP00023,NorthPeak Athletics,Sports & Outdoor,Yoga Set,NPA-0071,NorthPeak Athletics Urban Yoga Set,Regular Sale,2025-08-02,2025-08-05,3,560.0,449.1,0.198,457,10,0.3311,0.0577,0,0.0,0.0,0.096,False,False
CAMP00023,NorthPeak Athletics,Sports & Outdoor,Yoga Set,NPA-0089,NorthPeak Athletics Everyday Yoga Set,Regular Sale,2025-08-02,2025-08-05,3,823.0,713.9,0.133,90,214,0.3232,0.0593,12,8567.0,0.1333,0.0698,False,False
CAMP00023,NorthPeak Athletics,Sports & Outdoor,Training Shoes,NPA-0090,NorthPeak Athletics Comfort Fit Training Shoes,Regular Sale,2025-08-02,2025-08-05,3,275.0,197.3,0.283,772,430,0.3429,0.059,25,4932.04,0.0324,0.0626,False,False
CAMP00023,NorthPeak Athletics,Sports & Outdoor,Outdoor Sandals,NPA-0074,NorthPeak Athletics GripPro Outdoor Sandals,Regular Sale,2025-08-02,2025-08-05,3,622.0,515.2,0.172,179,418,0.3173,0.0504,21,10818.4,0.1173,0.0679,False,False
CAMP00023,NorthPeak Athletics,Sports & Outdoor,Training Pants,NPA-0011,NorthPeak Athletics Urban Training Pants,Regular Sale,2025-08-02,2025-08-05,3,434.0,359.6,0.171,183,717,0.2761,0.0428,30,10787.7,0.1639,0.0485,False,False
CAMP00023,NorthPeak Athletics,Sports & Outdoor,Down Jacket,NPA-0018,NorthPeak Athletics Vintage Down Jacket,Regular Sale,2025-08-02,2025-08-05,3,723.0,668.8,0.174,361,30,0.2618,0.0156,0,0.0,0.0,0.0804,True,False
CAMP00023,NorthPeak Athletics,Sports & Outdoor,Swimwear,NPA-0049,NorthPeak Athletics Everyday Swimwear,Regular Sale,2025-08-02,2025-08-05,3,498.0,404.2,0.275,76,18,0.3028,0.0273,0,0.0,0.0,0.1119,True,False
CAMP00023,NorthPeak Athletics,Sports & Outdoor,Training Pants,NPA-0028,NorthPeak Athletics New Season Training Pants,Regular Sale,2025-08-02,2025-08-05,3,723.0,598.8,0.172,92,10,0.2926,0.0585,0,0.0,0.0,0.0642,False,False
CAMP00023,NorthPeak Athletics,Sports & Outdoor,Training Shoes,NPA-0040,NorthPeak Athletics Durable Training Shoes,Regular Sale,2025-08-02,2025-08-05,3,316.0,241.7,0.235,656,120,0.1345,0.0317,3,724.97,0.0046,0.1015,False,True
CAMP00023,NorthPeak Athletics,Sports & Outdoor,Sports Backpack,NPA-0064,NorthPeak Athletics Minimal Sports Backpack,Regular Sale,2025-08-02,2025-08-05,3,667.0,653.1,0.126,192,65,0.2813,0.0189,1,653.15,0.0052,0.0717,True,False
CAMP00023,NorthPeak Athletics,Sports & Outdoor,Yoga Set,NPA-0038,NorthPeak Athletics Vintage Yoga Set,Regular Sale,2025-08-02,2025-08-05,3,1236.0,1060.4,0.142,395,1265,0.3698,0.0608,76,80594.12,0.1924,0.0701,False,False
CAMP00023,NorthPeak Athletics,Sports & Outdoor,Shell Jacket,NPA-0007,NorthPeak Athletics Classic Shell Jacket,Regular Sale,2025-08-02,2025-08-05,3,306.0,253.5,0.172,363,33,0.2871,0.0572,1,253.49,0.0028,0.0421,False,False
CAMP00023,NorthPeak Athletics,Sports & Outdoor,Swimwear,NPA-0033,NorthPeak Athletics Breathable Swimwear,Regular Sale,2025-08-02,2025-08-05,3,1226.0,940.0,0.233,56,10,0.301,0.0609,0,0.0,0.0,0.0829,False,False
CAMP00023,NorthPeak Athletics,Sports & Outdoor,Swimwear,NPA-0057,NorthPeak Athletics Limited Swimwear,Regular Sale,2025-08-02,2025-08-05,3,902.0,699.0,0.225,54,10,0.2951,0.0479,0,0.0,0.0,0.0619,False,False
CAMP00023,NorthPeak Athletics,Sports & Outdoor,Sports Backpack,NPA-0036,NorthPeak Athletics Trail Ready Sports Backpack,Regular Sale,2025-08-02,2025-08-05,3,405.0,341.1,0.248,307,809,0.137,0.0126,10,3411.09,0.0326,0.1103,True,True
CAMP00023,NorthPeak Athletics,Sports & Outdoor,Training Shoes,NPA-0062,NorthPeak Athletics Breeze Training Shoes,Regular Sale,2025-08-02,2025-08-05,3,1094.0,821.8,0.249,475,1235,0.2972,0.0596,73,59991.88,0.1537,0.0661,False,False
CAMP00023,NorthPeak Athletics,Sports & Outdoor,Swimwear,NPA-0013,NorthPeak Athletics Breathable Swimwear,Regular Sale,2025-08-02,2025-08-05,3,820.0,631.9,0.229,132,1882,0.2068,0.0586,110,69506.6,0.8333,0.0983,False,True
CAMP00023,NorthPeak Athletics,Sports & Outdoor,Sports Backpack,NPA-0026,NorthPeak Athletics Featherweight Sports Backpack,Regular Sale,2025-08-02,2025-08-05,3,620.0,478.9,0.228,71,10,0.3389,0.0642,0,0.0,0.0,0.0708,False,False
CAMP00023,NorthPeak Athletics,Sports & Outdoor,Swimwear,NPA-0087,NorthPeak Athletics Classic Swimwear,Regular Sale,2025-08-02,2025-08-05,3,574.0,455.6,0.206,359,10,0.2902,0.0293,0,0.0,0.0,0.0576,False,False
CAMP00023,NorthPeak Athletics,Sports & Outdoor,Quick-Dry Tee,NPA-0020,NorthPeak Athletics Durable Quick-Dry Tee,Regular Sale,2025-08-02,2025-08-05,3,735.0,730.3,0.113,156,1228,0.3787,0.0276,33,24098.44,0.2115,0.1338,True,False
CAMP00023,NorthPeak Athletics,Sports & Outdoor,Training Shoes,NPA-0012,NorthPeak Athletics Lumen Training Shoes,Regular Sale,2025-08-02,2025-08-05,3,235.0,191.6,0.272,173,50,0.2602,0.0203,1,191.62,0.0058,0.1012,True,False
CAMP00023,NorthPeak Athletics,Sports & Outdoor,Hiking Shoes,NPA-0056,NorthPeak Athletics Trail Ready Hiking Shoes,Regular Sale,2025-08-02,2025-08-05,3,1000.0,834.4,0.166,445,566,0.1756,0.0447,25,20861.2,0.0562,0.1059,False,True
CAMP00023,NorthPeak Athletics,Sports & Outdoor,Hiking Shoes,NPA-0069,NorthPeak Athletics Everyday Hiking Shoes,Regular Sale,2025-08-02,2025-08-05,3,1096.0,983.1,0.103,381,552,0.3463,0.0684,37,36374.27,0.0971,0.0771,False,False
CAMP00023,NorthPeak Athletics,Sports & Outdoor,Yoga Set,NPA-0072,NorthPeak Athletics Lumen Yoga Set,Regular Sale,2025-08-02,2025-08-05,3,268.0,222.2,0.171,246,944,0.313,0.0587,55,12221.93,0.2236,0.0849,False,False
CAMP00023,NorthPeak Athletics,Sports & Outdoor,Down Jacket,NPA-0035,NorthPeak Athletics CushionFlex Down Jacket,Regular Sale,2025-08-02,2025-08-05,3,541.0,425.8,0.297,242,13,0.2769,0.0219,0,0.0,0.0,0.1317,True,False
CAMP00023,NorthPeak Athletics,Sports & Outdoor,Training Pants,NPA-0031,NorthPeak Athletics Urban Training Pants,Regular Sale,2025-08-02,2025-08-05,3,383.0,305.9,0.201,331,186,0.2998,0.0618,11,3364.62,0.0332,0.0878,False,False
CAMP00023,NorthPeak Athletics,Sports & Outdoor,Hiking Shoes,NPA-0075,NorthPeak Athletics CushionFlex Hiking Shoes,Regular Sale,2025-08-02,2025-08-05,3,790.0,679.2,0.14,425,10,0.324,0.0733,0,0.0,0.0,0.0648,False,False
CAMP00023,NorthPeak Athletics,Sports & Outdoor,Outdoor Sandals,NPA-0037,NorthPeak Athletics Limited Outdoor Sandals,Regular Sale,2025-08-02,2025-08-05,3,1113.0,851.9,0.235,430,218,0.2361,0.0432,9,7667.43,0.0209,0.0874,False,False
CAMP00023,NorthPeak Athletics,Sports & Outdoor,Shell Jacket,NPA-0029,NorthPeak Athletics Everyday Shell Jacket,Regular Sale,2025-08-02,2025-08-05,3,597.0,483.6,0.19,219,112,0.3578,0.0451,5,2417.82,0.0228,0.0594,False,False
CAMP00023,NorthPeak Athletics,Sports & Outdoor,Training Shoes,NPA-0032,NorthPeak Athletics Lumen Training Shoes,Regular Sale,2025-08-02,2025-08-05,3,370.0,328.5,0.112,172,385,0.2801,0.05,19,6242.28,0.1105,0.1144,False,False
CAMP00023,NorthPeak Athletics,Sports & Outdoor,Hiking Shoes,NPA-0034,NorthPeak Athletics GripPro Hiking Shoes,Regular Sale,2025-08-02,2025-08-05,3,323.0,253.2,0.3,558,120,0.3484,0.0267,3,759.73,0.0054,0.1062,True,False
CAMP00023,NorthPeak Athletics,Sports & Outdoor,Shell Jacket,NPA-0082,NorthPeak Athletics Breeze Shell Jacket,Regular Sale,2025-08-02,2025-08-05,3,822.0,610.9,0.257,282,161,0.2125,0.0328,5,3054.27,0.0177,0.074,False,False
CAMP00023,NorthPeak Athletics,Sports & Outdoor,Yoga Set,NPA-0052,NorthPeak Athletics Lumen Yoga Set,Regular Sale,2025-08-02,2025-08-05,3,767.0,617.5,0.281,170,289,0.2132,0.0183,5,3087.5,0.0294,0.1153,True,True
CAMP00023,NorthPeak Athletics,Sports & Outdoor,Sports Backpack,NPA-0002,NorthPeak Athletics Breeze Sports Backpack,Regular Sale,2025-08-02,2025-08-05,3,996.0,770.9,0.226,222,158,0.4004,0.0708,11,8479.81,0.0495,0.0824,False,False
CAMP00023,NorthPeak Athletics,Sports & Outdoor,Outdoor Sandals,NPA-0083,NorthPeak Athletics SunCore Outdoor Sandals,Regular Sale,2025-08-02,2025-08-05,3,962.0,713.6,0.258,104,175,0.3169,0.0458,8,5708.75,0.0769,0.058,False,False
CAMP00023,NorthPeak Athletics,Sports & Outdoor,Quick-Dry Tee,NPA-0085,NorthPeak Athletics CloudSoft Quick-Dry Tee,Regular Sale,2025-08-02,2025-08-05,3,667.0,547.1,0.18,114,10,0.2791,0.0557,0,0.0,0.0,0.1037,False,False
CAMP00023,NorthPeak Athletics,Sports & Outdoor,Quick-Dry Tee,NPA-0084,NorthPeak Athletics Minimal Quick-Dry Tee,Regular Sale,2025-08-02,2025-08-05,3,968.0,869.3,0.102,116,10,0.4014,0.0462,0,0.0,0.0,0.0865,False,False
CAMP00023,NorthPeak Athletics,Sports & Outdoor,Hiking Shoes,NPA-0015,NorthPeak Athletics CushionFlex Hiking Shoes,Regular Sale,2025-08-02,2025-08-05,3,235.0,185.5,0.211,613,10,0.2442,0.0389,0,0.0,0.0,0.0791,False,False
CAMP00024,NorthPeak Athletics,Sports & Outdoor,Shell Jacket,NPA-0029,NorthPeak Athletics Everyday Shell Jacket,Regular Sale,2025-08-04,2025-08-07,3,597.0,433.3,0.274,325,862,0.334,0.0732,63,27295.03,0.1938,0.0843,False,False
CAMP00024,NorthPeak Athletics,Sports & Outdoor,Swimwear,NPA-0087,NorthPeak Athletics Classic Swimwear,Regular Sale,2025-08-04,2025-08-07,3,574.0,483.6,0.157,229,746,0.2681,0.0398,29,14024.3,0.1266,0.0664,False,False
CAMP00024,NorthPeak Athletics,Sports & Outdoor,Training Shoes,NPA-0032,NorthPeak Athletics Lumen Training Shoes,Regular Sale,2025-08-04,2025-08-07,3,370.0,309.8,0.163,740,650,0.2784,0.0536,34,10534.07,0.0459,0.1036,False,False
CAMP00024,NorthPeak Athletics,Sports & Outdoor,Down Jacket,NPA-0055,NorthPeak Athletics CushionFlex Down Jacket,Regular Sale,2025-08-04,2025-08-07,3,238.0,190.2,0.201,327,10,0.2757,0.052,0,0.0,0.0,0.0733,False,False
CAMP00024,NorthPeak Athletics,Sports & Outdoor,Quick-Dry Tee,NPA-0025,NorthPeak Athletics CloudSoft Quick-Dry Tee,Regular Sale,2025-08-04,2025-08-07,3,533.0,453.4,0.241,159,57,0.2705,0.0221,1,453.38,0.0063,0.1192,True,False
CAMP00024,NorthPeak Athletics,Sports & Outdoor,Hiking Shoes,NPA-0076,NorthPeak Athletics Trail Ready Hiking Shoes,Regular Sale,2025-08-04,2025-08-07,3,578.0,430.1,0.256,161,2806,0.3489,0.0623,174,74829.0,1.0,0.0868,False,False
CAMP00024,NorthPeak Athletics,Sports & Outdoor,Training Pants,NPA-0046,NorthPeak Athletics Featherweight Training Pants,Regular Sale,2025-08-04,2025-08-07,3,1197.0,955.9,0.201,153,19,0.2601,0.0467,0,0.0,0.0,0.111,False,False
CAMP00024,NorthPeak Athletics,Sports & Outdoor,Training Pants,NPA-0003,NorthPeak Athletics SunCore Training Pants,Regular Sale,2025-08-04,2025-08-07,3,583.0,436.8,0.251,469,10,0.4341,0.0647,0,0.0,0.0,0.0775,False,False
CAMP00024,NorthPeak Athletics,Sports & Outdoor,Yoga Set,NPA-0077,NorthPeak Athletics Limited Yoga Set,Regular Sale,2025-08-04,2025-08-07,3,280.0,211.6,0.244,267,255,0.4245,0.0798,20,4232.03,0.0749,0.0795,False,False
CAMP00024,NorthPeak Athletics,Sports & Outdoor,Down Jacket,NPA-0021,NorthPeak Athletics AirLite Down Jacket,Regular Sale,2025-08-04,2025-08-07,3,535.0,438.5,0.18,276,388,0.3392,0.0679,26,11401.03,0.0942,0.0538,False,False
CAMP00024,NorthPeak Athletics,Sports & Outdoor,Sports Backpack,NPA-0026,NorthPeak Athletics Featherweight Sports Backpack,Regular Sale,2025-08-04,2025-08-07,3,620.0,540.8,0.128,446,294,0.358,0.0576,16,8652.48,0.0359,0.0831,False,False
CAMP00024,NorthPeak Athletics,Sports & Outdoor,Training Shoes,NPA-0012,NorthPeak Athletics Lumen Training Shoes,Regular Sale,2025-08-04,2025-08-07,3,235.0,207.2,0.213,623,123,0.342,0.0189,2,414.38,0.0032,0.1082,True,False
CAMP00024,NorthPeak Athletics,Sports & Outdoor,Down Jacket,NPA-0018,NorthPeak Athletics Vintage Down Jacket,Regular Sale,2025-08-04,2025-08-07,3,723.0,673.3,0.168,341,20,0.2684,0.0181,0,0.0,0.0,0.1086,True,False
CAMP00024,NorthPeak Athletics,Sports & Outdoor,Quick-Dry Tee,NPA-0084,NorthPeak Athletics Minimal Quick-Dry Tee,Regular Sale,2025-08-04,2025-08-07,3,968.0,740.6,0.235,440,1432,0.2828,0.0545,78,57770.17,0.1773,0.1126,False,False
CAMP00024,NorthPeak Athletics,Sports & Outdoor,Sports Backpack,NPA-0081,NorthPeak Athletics AirLite Sports Backpack,Regular Sale,2025-08-04,2025-08-07,3,734.0,711.4,0.135,44,88,0.3068,0.0256,2,1422.77,0.0455,0.1129,True,False
CAMP00024,NorthPeak Athletics,Sports & Outdoor,Sports Backpack,NPA-0036,NorthPeak Athletics Trail Ready Sports Backpack,Regular Sale,2025-08-04,2025-08-07,3,405.0,318.3,0.298,736,769,0.1557,0.0118,9,2864.44,0.0122,0.1597,True,True
CAMP00024,NorthPeak Athletics,Sports & Outdoor,Hiking Shoes,NPA-0086,NorthPeak Athletics Featherweight Hiking Shoes,Regular Sale,2025-08-04,2025-08-07,3,446.0,340.1,0.237,569,902,0.4463,0.0661,59,20064.74,0.1037,0.0619,False,False
CAMP00024,NorthPeak Athletics,Sports & Outdoor,Hiking Shoes,NPA-0017,NorthPeak Athletics Limited Hiking Shoes,Regular Sale,2025-08-04,2025-08-07,3,903.0,701.5,0.223,286,111,0.3211,0.0526,5,3507.57,0.0175,0.0327,False,False
CAMP00024,NorthPeak Athletics,Sports & Outdoor,Training Shoes,NPA-0060,NorthPeak Athletics Durable Training Shoes,Regular Sale,2025-08-04,2025-08-07,3,1178.0,832.3,0.293,186,10,0.3031,0.0412,0,0.0,0.0,0.0943,False,False
CAMP00024,NorthPeak Athletics,Sports & Outdoor,Quick-Dry Tee,NPA-0061,NorthPeak Athletics AirLite Quick-Dry Tee,Regular Sale,2025-08-04,2025-08-07,3,931.0,748.8,0.282,461,26,0.3937,0.0292,0,0.0,0.0,0.141,True,False
CAMP00024,NorthPeak Athletics,Sports & Outdoor,Outdoor Sandals,NPA-0083,NorthPeak Athletics SunCore Outdoor Sandals,Regular Sale,2025-08-04,2025-08-07,3,962.0,824.6,0.143,273,46,0.2882,0.0489,2,1649.16,0.0073,0.0907,False,False
CAMP00024,NorthPeak Athletics,Sports & Outdoor,Shell Jacket,NPA-0082,NorthPeak Athletics Breeze Shell Jacket,Regular Sale,2025-08-04,2025-08-07,3,822.0,598.4,0.272,121,10,0.2333,0.0317,0,0.0,0.0,0.0675,False,False
CAMP00024,NorthPeak Athletics,Sports & Outdoor,Yoga Set,NPA-0038,NorthPeak Athletics Vintage Yoga Set,Regular Sale,2025-08-04,2025-08-07,3,1236.0,1053.6,0.148,149,1243,0.3021,0.0545,67,70590.0,0.4497,0.043,False,False
CAMP00024,NorthPeak Athletics,Sports & Outdoor,Sports Backpack,NPA-0030,NorthPeak Athletics Comfort Fit Sports Backpack,Regular Sale,2025-08-04,2025-08-07,3,901.0,753.9,0.163,215,321,0.2989,0.0458,14,10554.59,0.0651,0.1049,False,False
CAMP00024,NorthPeak Athletics,Sports & Outdoor,Yoga Set,NPA-0072,NorthPeak Athletics Lumen Yoga Set,Regular Sale,2025-08-04,2025-08-07,3,268.0,225.0,0.16,384,513,0.2996,0.0532,27,6074.8,0.0703,0.0436,False,False
CAMP00024,NorthPeak Athletics,Sports & Outdoor,Yoga Set,NPA-0089,NorthPeak Athletics Everyday Yoga Set,Regular Sale,2025-08-04,2025-08-07,3,823.0,659.1,0.199,208,193,0.2857,0.0468,9,5932.14,0.0433,0.0651,False,False
CAMP00024,NorthPeak Athletics,Sports & Outdoor,Shell Jacket,NPA-0010,NorthPeak Athletics Comfort Fit Shell Jacket,Regular Sale,2025-08-04,2025-08-07,3,220.0,188.1,0.145,104,638,0.2799,0.0524,33,6206.11,0.3173,0.0596,False,False
CAMP00024,NorthPeak Athletics,Sports & Outdoor,Down Jacket,NPA-0042,NorthPeak Athletics Breeze Down Jacket,Regular Sale,2025-08-04,2025-08-07,3,323.0,276.1,0.145,63,62,0.3365,0.0452,2,552.14,0.0317,0.0683,False,False
CAMP00024,NorthPeak Athletics,Sports & Outdoor,Training Shoes,NPA-0006,NorthPeak Athletics Featherweight Training Shoes,Regular Sale,2025-08-04,2025-08-07,3,600.0,527.5,0.121,334,199,0.3161,0.0746,14,7384.65,0.0419,0.0821,False,False
CAMP00024,NorthPeak Athletics,Sports & Outdoor,Down Jacket,NPA-0044,NorthPeak Athletics Minimal Down Jacket,Regular Sale,2025-08-04,2025-08-07,3,891.0,738.5,0.171,227,206,0.2871,0.0523,10,7385.33,0.0441,0.0875,False,False
CAMP00024,NorthPeak Athletics,Sports & Outdoor,Sports Backpack,NPA-0068,NorthPeak Athletics New Season Sports Backpack,Regular Sale,2025-08-04,2025-08-07,3,656.0,528.1,0.195,293,769,0.249,0.0422,32,16897.82,0.1092,0.1015,False,False
CAMP00024,NorthPeak Athletics,Sports & Outdoor,Swimwear,NPA-0079,NorthPeak Athletics TechFeel Swimwear,Regular Sale,2025-08-04,2025-08-07,3,887.0,755.2,0.149,309,284,0.3125,0.0579,16,12083.21,0.0518,0.0696,False,False
CAMP00024,NorthPeak Athletics,Sports & Outdoor,Quick-Dry Tee,NPA-0024,NorthPeak Athletics Minimal Quick-Dry Tee,Regular Sale,2025-08-04,2025-08-07,3,874.0,741.3,0.152,200,58,0.3391,0.0568,3,2223.81,0.015,0.0607,False,False
CAMP00025,NorthPeak Athletics,Sports & Outdoor,Shell Jacket,NPA-0058,NorthPeak Athletics Vintage Shell Jacket,Regular Sale,2025-08-12,2025-08-16,4,931.0,772.8,0.17,259,10,0.2897,0.0437,0,0.0,0.0,0.087,False,False
CAMP00025,NorthPeak Athletics,Sports & Outdoor,Outdoor Sandals,NPA-0054,NorthPeak Athletics GripPro Outdoor Sandals,Regular Sale,2025-08-12,2025-08-16,4,692.0,529.6,0.235,231,68,0.1807,0.0409,2,1059.26,0.0087,0.0895,False,True
CAMP00025,NorthPeak Athletics,Sports & Outdoor,Quick-Dry Tee,NPA-0085,NorthPeak Athletics CloudSoft Quick-Dry Tee,Regular Sale,2025-08-12,2025-08-16,4,667.0,571.3,0.143,179,25,0.3305,0.0431,1,571.32,0.0056,0.0871,False,False
